,Site,Cert,Link
1411,https://www.forbes.com/,CIS,https://www.forbes.com/sites/roberthart/2022/11/17/monkeypox-in-women-frequently-misdiagnosed-as-sexually-transmitted-infections-study-finds/
1412,https://www.forbes.com/,CIS,https://www.forbes.com/sites/lelalondon/2018/12/12/everything-rupauls-drag-race-uk-isnt-doing-for-trans-non-binary-queens/
1413,https://www.forbes.com/,CIS,https://www.forbes.com/sites/teresahopke/2022/03/30/white-men-are-feeling-left-out-of-dei-diversity-equity--inclusion-why-should-we-care-and-what-should-we-do/
1414,https://www.forbes.com/,CIS,https://www.forbes.com/sites/gradsoflife/2017/04/07/atts-diverse-mentoring-relationships-accelerate-employee-engagement/
1415,https://www.forbes.com/,CIS,https://www.forbes.com/sites/alicebroster/2020/12/04/the-new-sex-education-series-tackling-the-pleasure-gap/
1416,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/sap/2021/09/03/how-will-cybersecurity-maturity-model-certification-cmmc-impact-your-business/
1417,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/2020/06/01/analyzing-maturity-level-2-of-cmmc-so-whats-next/
1418,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/frankkendall/2020/04/29/cyber-security-maturity-model-certificationan-idea-whose-time-has-not-come-and-never-may/
1419,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/dereknewton/2021/11/04/the-big-unexpected-cybersecurity-threat-coming-for-our-colleges/
1420,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/gordonbitko/2020/09/14/new-us-government-rules-mean-re-thinking-supply-chain-risk-for-public-and-private-sector-decision-makers/
1421,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbesbusinesscouncil/2021/10/08/compliance-score-alone-wont-keep-your-company-safe-from-data-breaches/
1422,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/emilsayegh/2022/05/05/cybersecurity-maturity-models-can-be-immature/
1423,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/people/adamschappell/
1424,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/2020/06/16/ensuring-the-trust-of-mobile-devices-and-applications-through-containerization/
1425,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/moorinsights/2020/04/23/covid-19-the-monster-that-made-security-the-priority/
1426,https://www.unilever.com/,CDP,https://www.unilever.com/files/8193006e-895a-4e90-9ef2-abb0baba615d/unilever-cdp-forests-response.pdf
1427,https://www.unilever.com/,CDP,https://www.unilever.com/files/d075fa00-5b54-4b00-9642-954662c9d070/unilever-cdp-climate-response.pdf
1428,https://www.unilever.com/,CDP,https://www.unilever.com/files/af7269fd-69cc-4a1c-9697-d13a4b61dbe5/unilever-cdp-water-security-response-2021.pdf
1429,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-water-response-2020_tcm244-558531_en.pdf
1430,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-forests-response-2020_tcm244-558530_en.pdf
1431,https://www.unilever.com/,CDP,https://www.unilever.com/news/news-search/2020/cdp-gives-unilever-triple-a-for-sustainability-leadership/
1432,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-climate-2020_tcm244-558529_en.pdf
1433,https://www.unilever.com/,CDP,https://www.unilever.com/news/news-search/2015/unilever-ranked-an-a-list-company-on-climate/
1434,https://www.unilever.com/,CDP,https://www.unilever.com/files/3ec447d8-6e68-4b94-8da0-016dc91507ad/cdp-climate-2022.pdf
1435,https://www.unilever.com/,CDP,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-ratings-and-rankings/
1436,https://www.unilever.com/,CIS,https://www.unilever.com/files/92ui5egz/production/e88900bdd8dd8455f67320e192e104536e6ab06a.pdf
1437,https://www.unilever.com/,CIS,https://www.unilever.com/Images/annual-review-1996_tcm244-497601_1_en.pdf
1438,https://www.unilever.com/,CIS,https://www.unilever.com/files/origin/0d672a346130eb1a6f9a8abcd505c833f4591782.xlsx/0d672a346130eb1a6f9a8abcd505c833f4591782.xlsx
1439,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2021.pdf
1440,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2020.pdf
1441,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2019.pdf
1442,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2022.pdf
1443,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2021.pdf
1444,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2020.pdf
1445,https://www.apple.com/,CDP,https://www.apple.com/lae/environment/
1446,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2022.pdf
1447,https://www.apple.com/,CDP,https://www.apple.com/certificateauthority/Software_Update_CPS/
1448,https://www.apple.com/,CDP,https://www.apple.com/certificateauthority/pdf/Apple_AAI_CPS_v6.1.pdf
1449,https://www.apple.com/,CIS,https://www.apple.com/education/higher-education/app-development/
1450,https://www.apple.com/,CIS,https://www.apple.com/ae/education/higher-education/app-development/
1451,https://www.apple.com/,CIS,https://www.apple.com/environment/pdf/Apple_Regulated_Substances_Specification_Sept2018.pdf
1452,https://www.apple.com/,CIS,https://www.apple.com/environment/pdf/Apple_Regulated_Substances_Specification_March2021.pdf
1453,https://hbr.org/,CDP,https://hbr.org/2010/10/the-most-powerful-green-ngo
1454,https://hbr.org/,CDP,https://hbr.org/sponsored/2022/09/with-first-party-data-marketers-are-finally-in-the-drivers-seat
1455,https://hbr.org/,CDP,https://hbr.org/2011/01/is-water-the-next-carbon
1456,https://hbr.org/,CDP,https://hbr.org/2021/04/shareholders-are-pressing-for-climate-risk-disclosures-thats-good-for-everyone
1457,https://hbr.org/,CDP,https://hbr.org/2021/06/to-protect-consumer-data-dont-do-everything-on-the-cloud
1458,https://hbr.org/,CDP,https://hbr.org/2015/11/how-marketers-can-personalize-at-scale
1459,https://hbr.org/,CDP,https://hbr.org/2022/11/a-guide-to-achieving-net-zero-emissions
1460,https://hbr.org/,CDP,https://hbr.org/2022/11/from-droughts-to-floods-water-risk-is-an-urgent-business-issue
1461,https://hbr.org/,CDP,https://hbr.org/2022/01/designing-your-companys-sustainability-report
1462,https://hbr.org/,CDP,https://hbr.org/2020/03/a-more-sustainable-supply-chain
1463,https://hbr.org/,CIS,https://store.hbr.org/product/adidas-russia-cis-and-the-russian-crisis-retrench-or-double-down-a/IMD820
1464,https://hbr.org/,CIS,https://hbr.org/2019/03/the-former-ceo-of-dhl-express-on-leading-the-company-through-an-existential-crisis
1465,https://hbr.org/,CIS,https://hbr.org/podcast/2019/05/theres-more-to-gender-than-man-and-woman
1466,https://hbr.org/,CIS,https://hbr.org/2021/06/stop-saying-diverse-when-you-mean-something-else
1467,https://hbr.org/,CIS,https://hbr.org/topic/subject/automation
1468,https://hbr.org/,CIS,https://hbr.org/2012/04/the-one-thing-ceos-need-to-lea
1469,https://hbr.org/,CIS,https://hbr.org/2021/10/coming-out-as-trans-at-work
1470,https://hbr.org/,CIS,https://hbr.org/2016/06/rethinking-what-masculinity-means-at-the-office
1471,https://hbr.org/,CIS,https://hbr.org/2011/12/get-ready-for-your-next-assignment
1472,https://hbr.org/,CIS,https://hbr.org/2019/04/dont-acquire-a-company-until-you-evaluate-its-data-security
1473,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/asset-library/documents/creating-shared-value/environment/programme-response-water-2016.pdf
1474,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-forests-2020.pdf
1475,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-climate-change-2021.pdf
1476,https://www.nestle.com/,CDP,https://www.nestle.com/media/news/nestle-recognized-leading-efforts-against-climate-change-cdp
1477,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/asset-library/documents/creating-shared-value/cdp-nestle-climate-change-2018.pdf
1478,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2020-01/nestle-answers-cdp-climate-2019.pdf
1479,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-water-security-2021.pdf
1480,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-forests-2021.pdf
1481,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-water-security-2020.pdf
1482,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-climate-change-2020.pdf
1483,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/investors/2013%20events/lf_bernstein%20presentation%20oct%202013.v300913-3.pdf
1484,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/infants-and-children-differ-in-usage-of-some-wic-provided-foods.pdf
1485,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/creating%20shared%20value/agriculture/nestle%27s%20milk%20district%20model.pdf
1486,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/food-consumption-patterns-of-infants-and-toddlers.pdf
1487,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/fits-2016-study-design-and-methods.pdf
1488,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/corporate_social_responsibility/russia_2011_en.pdf
1489,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2004-financial-statements-en.pdf
1490,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2005-financial-statements-en.pdf
1491,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2006-financial-statements-en.pdf
1492,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/how-nonprofit-cdp-holds-companies-accountable-sustainability-goals-2022-4
1493,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/r-italy-state-lender-cdp-may-take-over-autostrade-sources-2018-8
1494,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/apple-report-identifies-risks-business-opportunities-climate-change-2019-1
1495,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/mparticle-raises-150-million-in-series-e-funding-2021-10
1496,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/salesforce-david-schmaier-chief-product-officer-cdp-industries-digital-2021-5
1497,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/philip-morris-thinks-climate-change-is-good-for-tobacco-2019-1
1498,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/big-oil-claims-its-doing-its-part-on-climate-change-its-not-even-close-2018-11
1499,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/large-american-companies-climate-carbon-emission-savings-2017-6
1500,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/climate-change-some-of-americas-biggest-companies-using-it-to-profit-2019-1
1501,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/andrew-lo-explains-hedge-fund-risk-2013-9?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+TheMoneyGame+%28The+Money+Game%29
1502,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/the-olympics-uses-testosterone-to-treat-trans-athletes-like-cheaters-2021-7
1503,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/japanese-trader-claims-he-made-millions-on-monday-2015-8
1504,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/r-ex-soviet-states-bicker-as-putin-tries-to-unite-them-2014-10
1505,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/r-rothschild-bucking-trend-contemplates-new-hires-in-russia-2016-3
1506,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/giggle-app-uses-ai-to-exclude-trans-women-ceo-says-2022-1
1507,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/scarlett-johansson-doesnt-care-about-trans-people-hollywood-neither-2018-7
1508,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/adidas-warning-about-russia-2014-7
1509,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/mackenzie-scott-donates-134-million-to-education-non-profit-2022-2
1510,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/india-doctor-plans-womb-transplant-trans-woman-to-carry-children-2022-5
1511,https://www.businessinsider.com/,CIS,https://www.businessinsider.com/putin-power-over-post-soviet-areas-wanes-ukraine-invasion-flounders-2022-10
1512,https://www.businessinsider.com/,CMMC,https://www.businessinsider.com/defending-defense-industry-from-cyberattacks-requires-more-cooperation-2022-2
1513,https://www.tesla.com/,CIS,https://www.tesla.com/en_SG/support/home-charging-installation/faq
1514,https://www.tesla.com/,CIS,https://www.tesla.com/careers/search/job/technical-sales-manager-163831
1515,https://www.tesla.com/,CIS,https://www.tesla.com/careers/search/job/site-reliability-engineer-software-developer-network-traffic-infrastructure-m-w-d-gigafactory-berlin-brandenburg-125037
1516,https://www.tesla.com/,CIS,https://www.tesla.com/th_TH/careers/search/job/site-reliability-engineer-m-w-d-gigafactory-berlin-brandenburg-125037
1517,https://www.tesla.com/,CIS,https://www.tesla.com/es_ES/careers/search/job/site-reliability-engineer-m-w-d-gigafactory-berlin-brandenburg-125037
1518,https://www.tesla.com/,CIS,https://www.tesla.com/ja_JP/careers/search/job/technical-sales-manager-163831
1519,https://www.tesla.com/,CIS,https://www.tesla.com/da_DK/careers/search/job/technical-sales-manager-163831
1520,https://www.wsj.com/,CDP,https://www.wsj.com/articles/ping-an-awarded-a-in-cdp-rating-for-3rd-consecutive-year-for-environmental-achievements-on-climate-change-826f41d8
1521,https://www.wsj.com/,CDP,https://www.wsj.com/market-data/quotes/AU/XASX/CDP/company-people/executive-profile/134246
1522,https://www.wsj.com/,CDP,https://www.wsj.com/articles/celsius-shareholders-are-denied-committee-status-to-fight-customers-for-assets-11666637784
1523,https://www.wsj.com/,CDP,https://www.wsj.com/articles/walmart-makes-progress-on-emissions-target-by-winning-over-suppliers-cso-says-11649782501
1524,https://www.wsj.com/,CDP,https://www.wsj.com/articles/climate-disclosure-poses-thorny-questions-for-sec-as-rules-weighed-11645180200
1525,https://www.wsj.com/,CDP,https://www.wsj.com/public/resources/documents/haman.pdf
1526,https://www.wsj.com/,CDP,https://www.wsj.com/articles/rush-of-science-based-climate-pledges-puts-pressure-on-group-that-checks-them-11636632890
1527,https://www.wsj.com/,CDP,https://www.wsj.com/articles/investors-push-mining-companies-to-adopt-better-sustainability-standards-11674644471
1528,https://www.wsj.com/,CDP,https://www.wsj.com/articles/three-top-interior-stylists-on-their-favorite-hotels-artists-buildings-and-more-1503669190
1529,https://www.wsj.com/,CDP,https://www.wsj.com/articles/scope-3-rules-hinder-progress-on-emissions-researchers-say-11649942039
1530,https://www.wsj.com/,CIS,https://www.wsj.com/market-data/quotes/XE/CIS
1531,https://www.wsj.com/,CIS,https://www.wsj.com/articles/cis-insurance-services-has-partnered-with-duck-creek-technologies-offering-performance-testing-and-stabilization-products-specialized-for-duck-creek-implementations-01675955113
1532,https://www.wsj.com/,CIS,https://www.wsj.com/market-data/quotes/XE/XETR/CIS/company-people/executive-profile/223889195
1533,https://www.wsj.com/,CIS,https://www.wsj.com/market-data/quotes/DE/XBER/CIS/company-people/executive-profile/223979326
1534,https://www.wsj.com/,CIS,https://www.wsj.com/market-data/quotes/DE/XBER/CIS/options
1535,https://www.wsj.com/,CIS,https://www.wsj.com/articles/cisgender-a-gender-issues-buzzword-takes-off-1426278662
1536,https://www.wsj.com/,CIS,https://www.wsj.com/amp/articles/for-life-sciences-considerations-for-outsourcing-commercial-operations-1461124896
1537,https://www.wsj.com/,CIS,https://www.wsj.com/public/resources/documents/USCISStatement.pdf
1538,https://www.wsj.com/,CIS,https://www.wsj.com/articles/can-men-get-pregnnt-transgender-hawley-cornyn-bridges-abortion-gender-nonbinary-pro-life-choice-dobbs-roe-11657918662
1539,https://www.wsj.com/,CIS,https://www.wsj.com/market-data/quotes/RU/MISX/YNDX/company-people/executive-profile/153760604
1540,https://www.wsj.com/,CMMC,https://www.wsj.com/market-data/quotes/ca/xtse/CMMC
1541,https://www.wsj.com/,CMMC,https://www.wsj.com/market-data/quotes/CA/XTSE/CMMC/research-ratings
1542,https://www.wsj.com/,CMMC,https://www.wsj.com/market-data/quotes/CA/XTSE/CMMC/financials
